2025/12/04 15:11:39 [emerg] 1#1: unexpected "}" in /etc/nginx/nginx.conf:21
2025/12/04 15:14:35 [emerg] 1#1: invalid URL prefix in /etc/nginx/nginx.conf:32
2025/12/04 15:17:54 [notice] 29#29: signal process started
2025/12/04 15:22:19 [notice] 37#37: signal process started
2025/12/04 16:38:12 [error] 30#30: *114 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *116 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *118 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *120 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *122 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *124 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *126 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *128 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *130 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *132 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *134 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *136 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *138 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *140 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *142 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *144 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *146 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *148 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *150 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *152 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *154 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *156 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *158 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *160 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *162 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *164 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *166 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *168 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *170 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *172 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *174 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *176 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *178 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *180 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *182 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *184 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *186 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *188 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *190 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *192 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *194 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *196 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:38:12 [error] 30#30: *198 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:45:24 [emerg] 37#37: "fastcgi_cache_path" directive is not allowed here in /etc/nginx/nginx.conf:20
2025/12/04 16:48:43 [emerg] 38#38: mkdir() "/temp/nginx_cache" failed (2: No such file or directory)
2025/12/04 16:49:50 [notice] 40#40: signal process started
2025/12/04 16:49:56 [error] 41#41: *201 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
2025/12/04 16:49:56 [error] 41#41: *203 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: localhost, request: "GET / HTTP/1.0", upstream: "http://172.18.0.19:5173/", host: "localhost"
